event_id,event_family,field,actual_value,actual_source_name,actual_source_url,consensus_value,consensus_source_name,consensus_source_url,publication_timestamp_utc,snapshot_timestamp_utc,T0_utc,delta_to_T0_seconds,timezone,evidence_type,archive_status,evidence_hash_sha256,independent_validator,confidence,provenance_status,notes
US_CPI_2021-11-10,CPI,core_cpi_mom,0.6,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_11102021.htm,,,,,,2021-11-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,7b82426c87bfab85fef46fc461510de3f433675a9c24942cab863d7d7584c688,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-11-10,CPI,core_cpi_yoy,4.6,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_11102021.htm,,,,,,2021-11-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,b0325a2f2b50d8bb5a9d00eafea8dd43ab4fd2cc74dde6dfcc4ebce4fe71543d,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-12-10,CPI,headline_cpi_mom,0.8,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_12102021.htm,,,,,,2021-12-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,049b1bba48ef173b168e31c869f9941da1c10bf38d26f0ff51a2f70f6bdfd57b,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-12-10,CPI,headline_cpi_yoy,6.8,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_12102021.htm,,,,,,2021-12-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,9941ad27ccc130a6441e8ae5658d16ca2241fcd62cda448102d9017d2c301196,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-12-10,CPI,core_cpi_mom,0.5,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_12102021.htm,,,,,,2021-12-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,684df997b32438f6c4f1a2a1c1734e26c89eb5cb54aee8ff3258eeff8a5950e1,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_CPI_2021-12-10,CPI,core_cpi_yoy,4.9,BLS archived first release,https://www.bls.gov/news.release/archives/cpi_12102021.htm,,,,,,2021-12-10T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,3f6166f446a0fc396f79d2d67fd7b189bd2ba0746cf6ffd6d03eba5fb8ed2fa4,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_NFP_2021-01-08,EMPLOYMENT_SITUATION,nfp_change_k,-140,BLS archived first release,https://www.bls.gov/news.release/archives/empsit_01082021.htm,,,,,,2021-01-08T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,5da19ef0e8edb489b1aed01dc3ad976f77b13caaf090cf2cfbf2d4cbc1468ad2,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_NFP_2021-01-08,EMPLOYMENT_SITUATION,unemployment_rate,6.7,BLS archived first release,https://www.bls.gov/news.release/archives/empsit_01082021.htm,,,,,,2021-01-08T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,3e7772ea7817decab0e0761499bd0a41341197f408c9a119135770b3b8ec7030,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_NFP_2021-01-08,EMPLOYMENT_SITUATION,ahe_mom,0.8,BLS archived first release,https://www.bls.gov/news.release/archives/empsit_01082021.htm,,,,,,2021-01-08T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,6a49c80f586f846aca44e0198b3b9af54d43b21bbdf26fb570c9305f7e2529be,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
US_NFP_2021-01-08,EMPLOYMENT_SITUATION,ahe_yoy,5.1,BLS archived first release,https://www.bls.gov/news.release/archives/empsit_01082021.htm,,,,,,2021-01-08T13:30:00Z,,America/New_York,NO_ACCEPTABLE_PRE_T0_EVIDENCE,NOT_ACCEPTED,af13e6c98f8b0e4ff35fb9dbd798f72462d1661d84187ac6f2119c555aec5747,,0,CONSENSUS_PROVENANCE_INCOMPLETE,Actual preserved from BLS first release; consensus deliberately null.
