date,S_raw,O_raw,R_raw,L_raw,S_z,O_z,R_z,L_z,N,G,q95,extreme
2025-02-26,-0.10379257510279517,-5.734999999999999,0.21999999999999975,0.04558803015704265,-2.012529790338817,-1.990316131545403,2.5855479113269335,0.10931900917914296,0.10931900917914296,-2.12184879951796,2.6795761196816263,False
2025-02-27,-0.14395598335776666,-1.865000000000002,0.23000000000000043,0.040836138065314664,-2.74639247501798,-0.5238671207732539,2.6979630379063733,-0.021399929006140076,-0.021399929006140076,-2.7249925460118396,2.679382087125475,True
2025-02-28,-0.15203022313590356,-3.5,0.20999999999999996,0.0372768194268606,-2.893924358833975,-1.1680205834838557,2.4731327847474924,-0.11528732809188637,-0.11528732809188637,-2.7786370307420887,2.686180903532038,True
2025-03-01,-0.12370546166910312,-3.2250000000000014,0.20000000000000018,0.03510045358484034,-2.3763765112767374,-1.0392083752048102,2.127240087580019,-0.17269531796915435,-0.17269531796915435,-2.2036811933075833,2.68914475049721,False
2025-03-02,-0.04523864778484023,-6.140000000000001,0.20000000000000018,0.03800174994224804,-0.9426369658237542,-2.1437817256959772,1.9271164556474087,-0.0961651736794402,-0.0961651736794402,-0.846471792144314,2.689108915685355,False
2025-03-03,-0.04638694154104585,-0.480000000000004,0.20000000000000018,0.031823962118549015,-0.9636185003932232,0.0009473184824114343,1.9271164556474087,-0.25912232637836663,0.0009473184824114343,-0.9645658188756346,2.6890730808735,False
2025-03-04,-0.04567034992700258,-3.710000000000008,0.16999999999999993,0.030824897097425055,-0.9433318836437099,-1.2652784809806261,1.6380489873002952,-0.2854755770644629,-0.2854755770644629,-0.657856306579247,2.689037246061645,False
2025-03-05,0.024141639067174172,-0.5050000000000026,0.11000000000000032,0.031050930488427768,0.3226142578034531,-0.017519240505884853,0.9892531138990127,-0.27951328783345614,-0.017519240505884853,0.3401334983093379,2.6890014112497904,False
2025-03-06,0.05576441202655561,-8.244999999999997,0.05999999999999961,0.03324007365518287,0.9060888849445107,-3.057298726361156,0.5395926075812746,-0.22176825878985232,-0.22176825878985232,1.127857143734363,2.688965576437935,False
2025-03-07,0.03349570229846352,-7.729999999999997,0.11000000000000032,0.03407607308152628,0.48604167733948966,-2.8550496776680285,1.059914050606077,-0.19971633825411478,-0.19971633825411478,0.6857580155936045,2.6889297416260804,False
